FileName,DataSource,UniqueID,institutionCode,collectionCode,catalogueNumber,class,order,family,genus,specificEpithet,infraspecificEpithet,sex,lifeStage,country,locality,decimalLatitude,decimalLongitude,geodeticDatum,verbatimElevation,eventDate,measurementDeterminedDate,Patch,LightAngle1,LightAngle2,ProbeAngle1,ProbeAngle2,Replicate,Comments,
HLW1872CRW_Splice17_1,M,,Museums Victoria,,HLW1872,,Passeriformes,Monarchidae,Myiagra,ruficollis,,male,immature,Australia,Groote Eylandt,-13.93,136.6,,,1921,2012-10-15,crown ,45,0,45,0,1,,
HLW1872CRW_Splice17_2,M,,Museums Victoria,,HLW1872,,Passeriformes,Monarchidae,Myiagra,ruficollis,,male,immature,Australia,Groote Eylandt,-13.93,136.6,,,1921,2012-10-15,crown ,45,0,45,0,2,,
HLW1872CRW_Splice17_3,M,,Museums Victoria,,HLW1872,,Passeriformes,Monarchidae,Myiagra,ruficollis,,male,immature,Australia,Groote Eylandt,-13.93,136.6,,,1921,2012-10-15,crown ,45,0,45,0,3,,
HLW1872MNTL_Splice17_1,M,,Museums Victoria,,HLW1872,,Passeriformes,Monarchidae,Myiagra,ruficollis,,male,immature,Australia,Groote Eylandt,-13.93,136.6,,,1921,2012-10-15,mantle ,45,0,45,0,1,,
HLW1872MNTL_Splice17_2,M,,Museums Victoria,,HLW1872,,Passeriformes,Monarchidae,Myiagra,ruficollis,,male,immature,Australia,Groote Eylandt,-13.93,136.6,,,1921,2012-10-15,mantle ,45,0,45,0,2,,
HLW1872MNTL_Splice17_3,M,,Museums Victoria,,HLW1872,,Passeriformes,Monarchidae,Myiagra,ruficollis,,male,immature,Australia,Groote Eylandt,-13.93,136.6,,,1921,2012-10-15,mantle ,45,0,45,0,3,,
HLW1874BEL_Splice17_1,M,,Museums Victoria,,HLW1874,,Passeriformes,Monarchidae,Myiagra,cyanoleuca,,female,adult,Australia,,-42.83,147.23,,,1903,2001-10-15,belly ,45,0,45,0,1,,
HLW1874BEL_Splice17_2,M,,Museums Victoria,,HLW1874,,Passeriformes,Monarchidae,Myiagra,cyanoleuca,,female,adult,Australia,,-42.83,147.23,,,1903,2001-10-15,belly ,45,0,45,0,2,,
HLW1874BEL_Splice17_3,M,,Museums Victoria,,HLW1874,,Passeriformes,Monarchidae,Myiagra,cyanoleuca,,female,adult,Australia,,-42.83,147.23,,,1903,2001-10-15,belly ,45,0,45,0,3,,
HLW1874BRE_Splice17_1,M,,Museums Victoria,,HLW1874,,Passeriformes,Monarchidae,Myiagra,cyanoleuca,,female,adult,Australia,,-42.83,147.23,,,1903,2001-10-15,breast ,45,0,45,0,1,,
HLW1874BRE_Splice17_2,M,,Museums Victoria,,HLW1874,,Passeriformes,Monarchidae,Myiagra,cyanoleuca,,female,adult,Australia,,-42.83,147.23,,,1903,2001-10-15,breast ,45,0,45,0,2,,
HLW1874BRE_Splice17_3,M,,Museums Victoria,,HLW1874,,Passeriformes,Monarchidae,Myiagra,cyanoleuca,,female,adult,Australia,,-42.83,147.23,,,1903,2001-10-15,breast ,45,0,45,0,3,,
HLW1874CRW_Splice17_1,M,,Museums Victoria,,HLW1874,,Passeriformes,Monarchidae,Myiagra,cyanoleuca,,female,adult,Australia,,-42.83,147.23,,,1903,2001-10-15,crown ,45,0,45,0,1,,
HLW1874CRW_Splice17_2,M,,Museums Victoria,,HLW1874,,Passeriformes,Monarchidae,Myiagra,cyanoleuca,,female,adult,Australia,,-42.83,147.23,,,1903,2001-10-15,crown ,45,0,45,0,2,,
HLW1874CRW_Splice17_3,M,,Museums Victoria,,HLW1874,,Passeriformes,Monarchidae,Myiagra,cyanoleuca,,female,adult,Australia,,-42.83,147.23,,,1903,2001-10-15,crown ,45,0,45,0,3,,
HLW1874MNTL_Splice17_1,M,,Museums Victoria,,HLW1874,,Passeriformes,Monarchidae,Myiagra,cyanoleuca,,female,adult,Australia,,-42.83,147.23,,,1903,2001-10-15,mantle ,45,0,45,0,1,,
HLW1874MNTL_Splice17_2,M,,Museums Victoria,,HLW1874,,Passeriformes,Monarchidae,Myiagra,cyanoleuca,,female,adult,Australia,,-42.83,147.23,,,1903,2001-10-15,mantle ,45,0,45,0,2,,
HLW1874MNTL_Splice17_3,M,,Museums Victoria,,HLW1874,,Passeriformes,Monarchidae,Myiagra,cyanoleuca,,female,adult,Australia,,-42.83,147.23,,,1903,2001-10-15,mantle ,45,0,45,0,3,,
HLW1877BEL_Splice17_1,M,,Museums Victoria,,HLW1877,,Passeriformes,Monarchidae,Myiagra,ruficollis,,male,adult,Australia,Napier Broome Bay,-14.28,126.63,,,1910,2012-10-15,belly ,45,0,45,0,1,,
HLW1877BEL_Splice17_2,M,,Museums Victoria,,HLW1877,,Passeriformes,Monarchidae,Myiagra,ruficollis,,male,adult,Australia,Napier Broome Bay,-14.28,126.63,,,1910,2012-10-15,belly ,45,0,45,0,2,,
HLW1877BEL_Splice17_3,M,,Museums Victoria,,HLW1877,,Passeriformes,Monarchidae,Myiagra,ruficollis,,male,adult,Australia,Napier Broome Bay,-14.28,126.63,,,1910,2012-10-15,belly ,45,0,45,0,3,,
HLW1877BRE_Splice17_1,M,,Museums Victoria,,HLW1877,,Passeriformes,Monarchidae,Myiagra,ruficollis,,male,adult,Australia,Napier Broome Bay,-14.28,126.63,,,1910,2012-10-15,breast ,45,0,45,0,1,,
HLW1877BRE_Splice17_2,M,,Museums Victoria,,HLW1877,,Passeriformes,Monarchidae,Myiagra,ruficollis,,male,adult,Australia,Napier Broome Bay,-14.28,126.63,,,1910,2012-10-15,breast ,45,0,45,0,2,,
HLW1877BRE_Splice17_3,M,,Museums Victoria,,HLW1877,,Passeriformes,Monarchidae,Myiagra,ruficollis,,male,adult,Australia,Napier Broome Bay,-14.28,126.63,,,1910,2012-10-15,breast ,45,0,45,0,3,,
HLW1877CRW_Splice17_1,M,,Museums Victoria,,HLW1877,,Passeriformes,Monarchidae,Myiagra,ruficollis,,male,adult,Australia,Napier Broome Bay,-14.28,126.63,,,1910,2012-10-15,crown ,45,0,45,0,1,,
HLW1877CRW_Splice17_2,M,,Museums Victoria,,HLW1877,,Passeriformes,Monarchidae,Myiagra,ruficollis,,male,adult,Australia,Napier Broome Bay,-14.28,126.63,,,1910,2012-10-15,crown ,45,0,45,0,2,,
HLW1877CRW_Splice17_3,M,,Museums Victoria,,HLW1877,,Passeriformes,Monarchidae,Myiagra,ruficollis,,male,adult,Australia,Napier Broome Bay,-14.28,126.63,,,1910,2012-10-15,crown ,45,0,45,0,3,,
HLW1877MNTL_Splice17_1,M,,Museums Victoria,,HLW1877,,Passeriformes,Monarchidae,Myiagra,ruficollis,,male,adult,Australia,Napier Broome Bay,-14.28,126.63,,,1910,2012-10-15,mantle ,45,0,45,0,1,,
HLW1877MNTL_Splice17_2,M,,Museums Victoria,,HLW1877,,Passeriformes,Monarchidae,Myiagra,ruficollis,,male,adult,Australia,Napier Broome Bay,-14.28,126.63,,,1910,2012-10-15,mantle ,45,0,45,0,2,,
HLW1877MNTL_Splice17_3,M,,Museums Victoria,,HLW1877,,Passeriformes,Monarchidae,Myiagra,ruficollis,,male,adult,Australia,Napier Broome Bay,-14.28,126.63,,,1910,2012-10-15,mantle ,45,0,45,0,3,,
HLW1892BEL_Splice17_1,M,,Museums Victoria,,HLW1892,,Passeriformes,Monarchidae,Myiagra,inquieta,,female,adult,Australia,Rockbank,-37.73,144.65,,,1898,2012-10-15,belly ,45,0,45,0,1,,
HLW1892BEL_Splice17_2,M,,Museums Victoria,,HLW1892,,Passeriformes,Monarchidae,Myiagra,inquieta,,female,adult,Australia,Rockbank,-37.73,144.65,,,1898,2012-10-15,belly ,45,0,45,0,2,,
HLW1892BEL_Splice17_3,M,,Museums Victoria,,HLW1892,,Passeriformes,Monarchidae,Myiagra,inquieta,,female,adult,Australia,Rockbank,-37.73,144.65,,,1898,2012-10-15,belly ,45,0,45,0,3,,
HLW1892BRE_Splice17_1,M,,Museums Victoria,,HLW1892,,Passeriformes,Monarchidae,Myiagra,inquieta,,female,adult,Australia,Rockbank,-37.73,144.65,,,1898,2012-10-15,breast ,45,0,45,0,1,,
HLW1892BRE_Splice17_2,M,,Museums Victoria,,HLW1892,,Passeriformes,Monarchidae,Myiagra,inquieta,,female,adult,Australia,Rockbank,-37.73,144.65,,,1898,2012-10-15,breast ,45,0,45,0,2,,
HLW1892BRE_Splice17_3,M,,Museums Victoria,,HLW1892,,Passeriformes,Monarchidae,Myiagra,inquieta,,female,adult,Australia,Rockbank,-37.73,144.65,,,1898,2012-10-15,breast ,45,0,45,0,3,,
HLW1892CRW_Splice17_1,M,,Museums Victoria,,HLW1892,,Passeriformes,Monarchidae,Myiagra,inquieta,,female,adult,Australia,Rockbank,-37.73,144.65,,,1898,2012-10-15,crown ,45,0,45,0,1,,
HLW1892CRW_Splice17_2,M,,Museums Victoria,,HLW1892,,Passeriformes,Monarchidae,Myiagra,inquieta,,female,adult,Australia,Rockbank,-37.73,144.65,,,1898,2012-10-15,crown ,45,0,45,0,2,,
HLW1892CRW_Splice17_3,M,,Museums Victoria,,HLW1892,,Passeriformes,Monarchidae,Myiagra,inquieta,,female,adult,Australia,Rockbank,-37.73,144.65,,,1898,2012-10-15,crown ,45,0,45,0,3,,
HLW1892MNTL_Splice17_1,M,,Museums Victoria,,HLW1892,,Passeriformes,Monarchidae,Myiagra,inquieta,,female,adult,Australia,Rockbank,-37.73,144.65,,,1898,2012-10-15,mantle ,45,0,45,0,1,,
HLW1892MNTL_Splice17_2,M,,Museums Victoria,,HLW1892,,Passeriformes,Monarchidae,Myiagra,inquieta,,female,adult,Australia,Rockbank,-37.73,144.65,,,1898,2012-10-15,mantle ,45,0,45,0,2,,
HLW1892MNTL_Splice17_3,M,,Museums Victoria,,HLW1892,,Passeriformes,Monarchidae,Myiagra,inquieta,,female,adult,Australia,Rockbank,-37.73,144.65,,,1898,2012-10-15,mantle ,45,0,45,0,3,,
HLW1893BEL_Splice17_1,M,,Museums Victoria,,HLW1893,,Passeriformes,Monarchidae,Myiagra,inquieta,,female,adult,Australia,Kow Plains,-35.23,141.37,,,1912,2012-10-15,belly ,45,0,45,0,1,,
HLW1893BEL_Splice17_2,M,,Museums Victoria,,HLW1893,,Passeriformes,Monarchidae,Myiagra,inquieta,,female,adult,Australia,Kow Plains,-35.23,141.37,,,1912,2012-10-15,belly ,45,0,45,0,2,,
HLW1893BEL_Splice17_3,M,,Museums Victoria,,HLW1893,,Passeriformes,Monarchidae,Myiagra,inquieta,,female,adult,Australia,Kow Plains,-35.23,141.37,,,1912,2012-10-15,belly ,45,0,45,0,3,,
HLW1893BRE_Splice17_1,M,,Museums Victoria,,HLW1893,,Passeriformes,Monarchidae,Myiagra,inquieta,,female,adult,Australia,Kow Plains,-35.23,141.37,,,1912,2012-10-15,breast ,45,0,45,0,1,,
HLW1893BRE_Splice17_2,M,,Museums Victoria,,HLW1893,,Passeriformes,Monarchidae,Myiagra,inquieta,,female,adult,Australia,Kow Plains,-35.23,141.37,,,1912,2012-10-15,breast ,45,0,45,0,2,,
HLW1893BRE_Splice17_3,M,,Museums Victoria,,HLW1893,,Passeriformes,Monarchidae,Myiagra,inquieta,,female,adult,Australia,Kow Plains,-35.23,141.37,,,1912,2012-10-15,breast ,45,0,45,0,3,,
HLW1893CRW_Splice17_1,M,,Museums Victoria,,HLW1893,,Passeriformes,Monarchidae,Myiagra,inquieta,,female,adult,Australia,Kow Plains,-35.23,141.37,,,1912,2012-10-15,crown ,45,0,45,0,1,,
HLW1893CRW_Splice17_2,M,,Museums Victoria,,HLW1893,,Passeriformes,Monarchidae,Myiagra,inquieta,,female,adult,Australia,Kow Plains,-35.23,141.37,,,1912,2012-10-15,crown ,45,0,45,0,2,,
HLW1893CRW_Splice17_3,M,,Museums Victoria,,HLW1893,,Passeriformes,Monarchidae,Myiagra,inquieta,,female,adult,Australia,Kow Plains,-35.23,141.37,,,1912,2012-10-15,crown ,45,0,45,0,3,,
HLW1893MNTL_Splice17_1,M,,Museums Victoria,,HLW1893,,Passeriformes,Monarchidae,Myiagra,inquieta,,female,adult,Australia,Kow Plains,-35.23,141.37,,,1912,2012-10-15,mantle ,45,0,45,0,1,,
HLW1893MNTL_Splice17_2,M,,Museums Victoria,,HLW1893,,Passeriformes,Monarchidae,Myiagra,inquieta,,female,adult,Australia,Kow Plains,-35.23,141.37,,,1912,2012-10-15,mantle ,45,0,45,0,2,,
HLW1893MNTL_Splice17_3,M,,Museums Victoria,,HLW1893,,Passeriformes,Monarchidae,Myiagra,inquieta,,female,adult,Australia,Kow Plains,-35.23,141.37,,,1912,2012-10-15,mantle ,45,0,45,0,3,,
HLW1897BEL_Splice17_1,M,,Museums Victoria,,HLW1897,,Passeriformes,Monarchidae,Myiagra,inquieta,,female,adult,Australia,Blacktown,-33.77,150.9,,,1905,2012-10-15,belly ,45,0,45,0,1,,
HLW1897BEL_Splice17_2,M,,Museums Victoria,,HLW1897,,Passeriformes,Monarchidae,Myiagra,inquieta,,female,adult,Australia,Blacktown,-33.77,150.9,,,1905,2012-10-15,belly ,45,0,45,0,2,,
HLW1897BEL_Splice17_3,M,,Museums Victoria,,HLW1897,,Passeriformes,Monarchidae,Myiagra,inquieta,,female,adult,Australia,Blacktown,-33.77,150.9,,,1905,2012-10-15,belly ,45,0,45,0,3,,
HLW1897BRE_Splice17_1,M,,Museums Victoria,,HLW1897,,Passeriformes,Monarchidae,Myiagra,inquieta,,female,adult,Australia,Blacktown,-33.77,150.9,,,1905,2012-10-15,breast ,45,0,45,0,1,,
HLW1897BRE_Splice17_2,M,,Museums Victoria,,HLW1897,,Passeriformes,Monarchidae,Myiagra,inquieta,,female,adult,Australia,Blacktown,-33.77,150.9,,,1905,2012-10-15,breast ,45,0,45,0,2,,
HLW1897BRE_Splice17_3,M,,Museums Victoria,,HLW1897,,Passeriformes,Monarchidae,Myiagra,inquieta,,female,adult,Australia,Blacktown,-33.77,150.9,,,1905,2012-10-15,breast ,45,0,45,0,3,,
HLW1897CRW_Splice17_1,M,,Museums Victoria,,HLW1897,,Passeriformes,Monarchidae,Myiagra,inquieta,,female,adult,Australia,Blacktown,-33.77,150.9,,,1905,2012-10-15,crown ,45,0,45,0,1,,
HLW1897CRW_Splice17_2,M,,Museums Victoria,,HLW1897,,Passeriformes,Monarchidae,Myiagra,inquieta,,female,adult,Australia,Blacktown,-33.77,150.9,,,1905,2012-10-15,crown ,45,0,45,0,2,,
HLW1897CRW_Splice17_3,M,,Museums Victoria,,HLW1897,,Passeriformes,Monarchidae,Myiagra,inquieta,,female,adult,Australia,Blacktown,-33.77,150.9,,,1905,2012-10-15,crown ,45,0,45,0,3,,
HLW1897MNTL_Splice17_1,M,,Museums Victoria,,HLW1897,,Passeriformes,Monarchidae,Myiagra,inquieta,,female,adult,Australia,Blacktown,-33.77,150.9,,,1905,2012-10-15,mantle ,45,0,45,0,1,,
HLW1897MNTL_Splice17_2,M,,Museums Victoria,,HLW1897,,Passeriformes,Monarchidae,Myiagra,inquieta,,female,adult,Australia,Blacktown,-33.77,150.9,,,1905,2012-10-15,mantle ,45,0,45,0,2,,
HLW1897MNTL_Splice17_3,M,,Museums Victoria,,HLW1897,,Passeriformes,Monarchidae,Myiagra,inquieta,,female,adult,Australia,Blacktown,-33.77,150.9,,,1905,2012-10-15,mantle ,45,0,45,0,3,,
HLW1898BEL_Splice17_1,M,,Museums Victoria,,HLW1898,,Passeriformes,Monarchidae,Myiagra,inquieta,,male,adult,Australia,Blacktown,-33.77,150.9,,,1908,2012-10-15,belly ,45,0,45,0,1,,
HLW1898BEL_Splice17_2,M,,Museums Victoria,,HLW1898,,Passeriformes,Monarchidae,Myiagra,inquieta,,male,adult,Australia,Blacktown,-33.77,150.9,,,1908,2012-10-15,belly ,45,0,45,0,2,,
HLW1898BEL_Splice17_3,M,,Museums Victoria,,HLW1898,,Passeriformes,Monarchidae,Myiagra,inquieta,,male,adult,Australia,Blacktown,-33.77,150.9,,,1908,2012-10-15,belly ,45,0,45,0,3,,
HLW1898BRE_Splice17_1,M,,Museums Victoria,,HLW1898,,Passeriformes,Monarchidae,Myiagra,inquieta,,male,adult,Australia,Blacktown,-33.77,150.9,,,1908,2012-10-15,breast ,45,0,45,0,1,,
HLW1898BRE_Splice17_2,M,,Museums Victoria,,HLW1898,,Passeriformes,Monarchidae,Myiagra,inquieta,,male,adult,Australia,Blacktown,-33.77,150.9,,,1908,2012-10-15,breast ,45,0,45,0,2,,
HLW1898BRE_Splice17_3,M,,Museums Victoria,,HLW1898,,Passeriformes,Monarchidae,Myiagra,inquieta,,male,adult,Australia,Blacktown,-33.77,150.9,,,1908,2012-10-15,breast ,45,0,45,0,3,,
HLW1898CRW_Splice17_1,M,,Museums Victoria,,HLW1898,,Passeriformes,Monarchidae,Myiagra,inquieta,,male,adult,Australia,Blacktown,-33.77,150.9,,,1908,2012-10-15,crown ,45,0,45,0,1,,
HLW1898CRW_Splice17_2,M,,Museums Victoria,,HLW1898,,Passeriformes,Monarchidae,Myiagra,inquieta,,male,adult,Australia,Blacktown,-33.77,150.9,,,1908,2012-10-15,crown ,45,0,45,0,2,,
HLW1898CRW_Splice17_3,M,,Museums Victoria,,HLW1898,,Passeriformes,Monarchidae,Myiagra,inquieta,,male,adult,Australia,Blacktown,-33.77,150.9,,,1908,2012-10-15,crown ,45,0,45,0,3,,
HLW1898MNTL_Splice17_1,M,,Museums Victoria,,HLW1898,,Passeriformes,Monarchidae,Myiagra,inquieta,,male,adult,Australia,Blacktown,-33.77,150.9,,,1908,2012-10-15,mantle ,45,0,45,0,1,,
HLW1898MNTL_Splice17_2,M,,Museums Victoria,,HLW1898,,Passeriformes,Monarchidae,Myiagra,inquieta,,male,adult,Australia,Blacktown,-33.77,150.9,,,1908,2012-10-15,mantle ,45,0,45,0,2,,
HLW1898MNTL_Splice17_3,M,,Museums Victoria,,HLW1898,,Passeriformes,Monarchidae,Myiagra,inquieta,,male,adult,Australia,Blacktown,-33.77,150.9,,,1908,2012-10-15,mantle ,45,0,45,0,3,,
HLW1916BEL_Splice17_1,M,,Museums Victoria,,HLW1916,,Passeriformes,Monarchidae,Myiagra,alecto,,female,adult,Australia,Napier Broome Bay,-14.28,126.63,,,1910,2012-10-15,belly ,45,0,45,0,1,,
HLW1916BEL_Splice17_2,M,,Museums Victoria,,HLW1916,,Passeriformes,Monarchidae,Myiagra,alecto,,female,adult,Australia,Napier Broome Bay,-14.28,126.63,,,1910,2012-10-15,belly ,45,0,45,0,2,,
HLW1916BEL_Splice17_3,M,,Museums Victoria,,HLW1916,,Passeriformes,Monarchidae,Myiagra,alecto,,female,adult,Australia,Napier Broome Bay,-14.28,126.63,,,1910,2012-10-15,belly ,45,0,45,0,3,,
HLW1916BRE_Splice17_1,M,,Museums Victoria,,HLW1916,,Passeriformes,Monarchidae,Myiagra,alecto,,female,adult,Australia,Napier Broome Bay,-14.28,126.63,,,1910,2012-10-15,breast ,45,0,45,0,1,,
HLW1916BRE_Splice17_2,M,,Museums Victoria,,HLW1916,,Passeriformes,Monarchidae,Myiagra,alecto,,female,adult,Australia,Napier Broome Bay,-14.28,126.63,,,1910,2012-10-15,breast ,45,0,45,0,2,,
HLW1916BRE_Splice17_3,M,,Museums Victoria,,HLW1916,,Passeriformes,Monarchidae,Myiagra,alecto,,female,adult,Australia,Napier Broome Bay,-14.28,126.63,,,1910,2012-10-15,breast ,45,0,45,0,3,,
HLW1916CRW_Splice17_1,M,,Museums Victoria,,HLW1916,,Passeriformes,Monarchidae,Myiagra,alecto,,female,adult,Australia,Napier Broome Bay,-14.28,126.63,,,1910,2012-10-15,crown ,45,0,45,0,1,,
HLW1916CRW_Splice17_2,M,,Museums Victoria,,HLW1916,,Passeriformes,Monarchidae,Myiagra,alecto,,female,adult,Australia,Napier Broome Bay,-14.28,126.63,,,1910,2012-10-15,crown ,45,0,45,0,2,,
HLW1916CRW_Splice17_3,M,,Museums Victoria,,HLW1916,,Passeriformes,Monarchidae,Myiagra,alecto,,female,adult,Australia,Napier Broome Bay,-14.28,126.63,,,1910,2012-10-15,crown ,45,0,45,0,3,,
HLW1916MNTL_Splice17_1,M,,Museums Victoria,,HLW1916,,Passeriformes,Monarchidae,Myiagra,alecto,,female,adult,Australia,Napier Broome Bay,-14.28,126.63,,,1910,2012-10-15,mantle ,45,0,45,0,1,,
HLW1916MNTL_Splice17_2,M,,Museums Victoria,,HLW1916,,Passeriformes,Monarchidae,Myiagra,alecto,,female,adult,Australia,Napier Broome Bay,-14.28,126.63,,,1910,2012-10-15,mantle ,45,0,45,0,2,,
HLW1916MNTL_Splice17_3,M,,Museums Victoria,,HLW1916,,Passeriformes,Monarchidae,Myiagra,alecto,,female,adult,Australia,Napier Broome Bay,-14.28,126.63,,,1910,2012-10-15,mantle ,45,0,45,0,3,,
HLW1919BEL_Splice17_1,M,,Museums Victoria,,HLW1919,,Passeriformes,Monarchidae,Myiagra,alecto,,male,adult,Australia,Cape York Peninsula,-14.09,142.67,,,1886,2012-10-15,belly ,45,0,45,0,1,,
HLW1919BEL_Splice17_2,M,,Museums Victoria,,HLW1919,,Passeriformes,Monarchidae,Myiagra,alecto,,male,adult,Australia,Cape York Peninsula,-14.09,142.67,,,1886,2012-10-15,belly ,45,0,45,0,2,,
HLW1919BEL_Splice17_3,M,,Museums Victoria,,HLW1919,,Passeriformes,Monarchidae,Myiagra,alecto,,male,adult,Australia,Cape York Peninsula,-14.09,142.67,,,1886,2012-10-15,belly ,45,0,45,0,3,,
HLW1919BRE_Splice17_1,M,,Museums Victoria,,HLW1919,,Passeriformes,Monarchidae,Myiagra,alecto,,male,adult,Australia,Cape York Peninsula,-14.09,142.67,,,1886,2012-10-15,breast ,45,0,45,0,1,,
HLW1919BRE_Splice17_2,M,,Museums Victoria,,HLW1919,,Passeriformes,Monarchidae,Myiagra,alecto,,male,adult,Australia,Cape York Peninsula,-14.09,142.67,,,1886,2012-10-15,breast ,45,0,45,0,2,,
HLW1919BRE_Splice17_3,M,,Museums Victoria,,HLW1919,,Passeriformes,Monarchidae,Myiagra,alecto,,male,adult,Australia,Cape York Peninsula,-14.09,142.67,,,1886,2012-10-15,breast ,45,0,45,0,3,,
HLW1919CRW_Splice17_1,M,,Museums Victoria,,HLW1919,,Passeriformes,Monarchidae,Myiagra,alecto,,male,adult,Australia,Cape York Peninsula,-14.09,142.67,,,1886,2012-10-15,crown ,45,0,45,0,1,,
HLW1919CRW_Splice17_2,M,,Museums Victoria,,HLW1919,,Passeriformes,Monarchidae,Myiagra,alecto,,male,adult,Australia,Cape York Peninsula,-14.09,142.67,,,1886,2012-10-15,crown ,45,0,45,0,2,,
HLW1919CRW_Splice17_3,M,,Museums Victoria,,HLW1919,,Passeriformes,Monarchidae,Myiagra,alecto,,male,adult,Australia,Cape York Peninsula,-14.09,142.67,,,1886,2012-10-15,crown ,45,0,45,0,3,,
HLW1919MNTL_Splice17_1,M,,Museums Victoria,,HLW1919,,Passeriformes,Monarchidae,Myiagra,alecto,,male,adult,Australia,Cape York Peninsula,-14.09,142.67,,,1886,2012-10-15,mantle ,45,0,45,0,1,,
HLW1919MNTL_Splice17_2,M,,Museums Victoria,,HLW1919,,Passeriformes,Monarchidae,Myiagra,alecto,,male,adult,Australia,Cape York Peninsula,-14.09,142.67,,,1886,2012-10-15,mantle ,45,0,45,0,2,,
HLW1919MNTL_Splice17_3,M,,Museums Victoria,,HLW1919,,Passeriformes,Monarchidae,Myiagra,alecto,,male,adult,Australia,Cape York Peninsula,-14.09,142.67,,,1886,2012-10-15,mantle ,45,0,45,0,3,,
HLW1921BEL_Splice17_1,M,,Museums Victoria,,HLW1921,,Passeriformes,Monarchidae,Myiagra,alecto,,female,adult,Australia,,-16.92,145.77,,,1904,2015-10-15,belly ,45,0,45,0,1,,
HLW1921BEL_Splice17_2,M,,Museums Victoria,,HLW1921,,Passeriformes,Monarchidae,Myiagra,alecto,,female,adult,Australia,,-16.92,145.77,,,1904,2015-10-15,belly ,45,0,45,0,2,,
HLW1921BEL_Splice17_3,M,,Museums Victoria,,HLW1921,,Passeriformes,Monarchidae,Myiagra,alecto,,female,adult,Australia,,-16.92,145.77,,,1904,2015-10-15,belly ,45,0,45,0,3,,
HLW1921BRE_Splice17_1,M,,Museums Victoria,,HLW1921,,Passeriformes,Monarchidae,Myiagra,alecto,,female,adult,Australia,,-16.92,145.77,,,1904,2015-10-15,breast ,45,0,45,0,1,,
HLW1921BRE_Splice17_2,M,,Museums Victoria,,HLW1921,,Passeriformes,Monarchidae,Myiagra,alecto,,female,adult,Australia,,-16.92,145.77,,,1904,2015-10-15,breast ,45,0,45,0,2,,
HLW1921BRE_Splice17_3,M,,Museums Victoria,,HLW1921,,Passeriformes,Monarchidae,Myiagra,alecto,,female,adult,Australia,,-16.92,145.77,,,1904,2015-10-15,breast ,45,0,45,0,3,,
HLW1921CRW_Splice17_1,M,,Museums Victoria,,HLW1921,,Passeriformes,Monarchidae,Myiagra,alecto,,female,adult,Australia,,-16.92,145.77,,,1904,2015-10-15,crown ,45,0,45,0,1,,
HLW1921CRW_Splice17_2,M,,Museums Victoria,,HLW1921,,Passeriformes,Monarchidae,Myiagra,alecto,,female,adult,Australia,,-16.92,145.77,,,1904,2015-10-15,crown ,45,0,45,0,2,,
HLW1921CRW_Splice17_3,M,,Museums Victoria,,HLW1921,,Passeriformes,Monarchidae,Myiagra,alecto,,female,adult,Australia,,-16.92,145.77,,,1904,2015-10-15,crown ,45,0,45,0,3,,
HLW1921MNTL_Splice17_1,M,,Museums Victoria,,HLW1921,,Passeriformes,Monarchidae,Myiagra,alecto,,female,adult,Australia,,-16.92,145.77,,,1904,2015-10-15,mantle ,45,0,45,0,1,,
HLW1921MNTL_Splice17_2,M,,Museums Victoria,,HLW1921,,Passeriformes,Monarchidae,Myiagra,alecto,,female,adult,Australia,,-16.92,145.77,,,1904,2015-10-15,mantle ,45,0,45,0,2,,
HLW1921MNTL_Splice17_3,M,,Museums Victoria,,HLW1921,,Passeriformes,Monarchidae,Myiagra,alecto,,female,adult,Australia,,-16.92,145.77,,,1904,2015-10-15,mantle ,45,0,45,0,3,,
HLW1924BEL_Splice17_1,M,,Museums Victoria,,HLW1924,,Passeriformes,Monarchidae,Myiagra,alecto,,male,adult,Australia,"Claudie R, Cape York Peninsula",-12.83,143.35,,,1913,2012-10-15,belly ,45,0,45,0,1,,
HLW1924BEL_Splice17_2,M,,Museums Victoria,,HLW1924,,Passeriformes,Monarchidae,Myiagra,alecto,,male,adult,Australia,"Claudie R, Cape York Peninsula",-12.83,143.35,,,1913,2012-10-15,belly ,45,0,45,0,2,,
HLW1924BEL_Splice17_3,M,,Museums Victoria,,HLW1924,,Passeriformes,Monarchidae,Myiagra,alecto,,male,adult,Australia,"Claudie R, Cape York Peninsula",-12.83,143.35,,,1913,2012-10-15,belly ,45,0,45,0,3,,
HLW1924BRE_Splice17_1,M,,Museums Victoria,,HLW1924,,Passeriformes,Monarchidae,Myiagra,alecto,,male,adult,Australia,"Claudie R, Cape York Peninsula",-12.83,143.35,,,1913,2012-10-15,breast ,45,0,45,0,1,,
HLW1924BRE_Splice17_2,M,,Museums Victoria,,HLW1924,,Passeriformes,Monarchidae,Myiagra,alecto,,male,adult,Australia,"Claudie R, Cape York Peninsula",-12.83,143.35,,,1913,2012-10-15,breast ,45,0,45,0,2,,
HLW1924BRE_Splice17_3,M,,Museums Victoria,,HLW1924,,Passeriformes,Monarchidae,Myiagra,alecto,,male,adult,Australia,"Claudie R, Cape York Peninsula",-12.83,143.35,,,1913,2012-10-15,breast ,45,0,45,0,3,,
